index,classifier,ENC_HOMICIDIO,ENC_HURTO,ENC_FATRAPORTE_ARMAS_MUNICIONES,ENC_TRAFAPORTE_ESTUPEFACIENTES,ENC_CONCIERTO_DELINQUIR,ENC_FATRAPORTE_ARMAS_ACCESORIOS_MUNICIONES,ENC_ACTOS_SEXUALES_MENOR_14,ENC_ACC_CARNAL_14,ENC_ANNO_INGRESO,ENC_INTRAMUROS,ENC_MESES_CONDENA,ENC_RANGOS_EDAD_INPEC,ENC_GENERO,ENC_NIVEL_EDUCATIVO,ENC_REGIONAL_CENTRAL,ENC_REGIONAL_OCCIDENTE,ENC_REGIONAL_NOROESTE,ENC_REGIONAL_NORTE,ENC_REGIONAL_ORIENTE,ENC_REGIONAL_VIEJO_CALDAS
3155,GaussianNB_BASE_LINE_VALUES,,,,,,1.0,1.0,1.0,2014.0,,720.0,8.0,0.0,,,,,,,
985,GaussianNB_BASE_LINE_VALUES,,,0.0,,,1.0,1.0,1.0,2016.0,0.0,720.0,1.0,0.0,1.0,,,1.0,,,
1129,GaussianNB_BASE_LINE_VALUES,,,,,,,,,,,,,,,,,,,,
4606,GaussianNB_BASE_LINE_VALUES,,,,,,,1.0,1.0,2014.0,,720.0,9.0,0.0,,,,,,,
3672,GaussianNB_BASE_LINE_VALUES,,,,,,1.0,1.0,1.0,2016.0,,720.0,1.0,0.0,1.0,,1.0,1.0,0.0,,
3813,GaussianNB_BASE_LINE_VALUES,,,,,,1.0,1.0,1.0,2015.0,,720.0,9.0,0.0,,,,,,,
3222,GaussianNB_BASE_LINE_VALUES,,,,,,1.0,1.0,1.0,2015.0,,720.0,8.0,0.0,,,,,,,
458,GaussianNB_BASE_LINE_VALUES,1.0,,,,,1.0,1.0,1.0,2016.0,,202.0,7.0,0.0,,,1.0,1.0,,,
4905,GaussianNB_BASE_LINE_VALUES,,,,,,,1.0,1.0,2013.0,,720.0,10.0,0.0,,,,,,,
4765,GaussianNB_BASE_LINE_VALUES,,,,,,1.0,1.0,1.0,2015.0,,720.0,8.0,0.0,,,,,,,
4599,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,0.0,,,,1.0,1.0,2015.0,0.0,202.0,9.0,0.0,,,,,,,
1395,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,1.0,,1.0,1.0,1.0,1.0,2020.0,0.0,67.0,7.0,0.0,2.0,,,,,,
2800,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,1.0,,,,1.0,1.0,1.0,2014.0,,720.0,7.0,0.0,,,,,,,
712,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,1.0,1.0,,,720.0,,,,,,,,,
3498,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,0.0,,,1.0,1.0,1.0,2012.0,0.0,720.0,10.0,,,,,,,,
4786,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,1.0,1.0,1.0,2012.0,,720.0,1.0,0.0,,,,,,,
365,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019.0,1.0,67.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2621,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.0
760,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,0.0,,,,1.0,1.0,2014.0,0.0,720.0,9.0,0.0,,,,,,,
422,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,0.0,,,1.0,1.0,1.0,2016.0,,720.0,8.0,0.0,,,,,,,
3039,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,1.0,67.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
1476,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,1.0,,,,,1.0,1.0,2013.0,,720.0,10.0,0.0,,,,,,,
1255,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,,,,,1.0,1.0,2014.0,,202.0,,0.0,,,,,,,
297,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0
3528,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,1.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0
1440,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,,1.0,1.0,2012.0,,720.0,,0.0,,,,,,,
2355,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,1.0,1.0,2012.0,,720.0,,,,,,,,,
424,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,0.0,,,,1.0,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0
1507,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,1.0,,,0.0,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0
3824,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,,,,,67.0,,,,1.0,1.0,1.0,0.0,1.0,1.0
2851,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,0.0,,,1.0,1.0,1.0,2013.0,,720.0,10.0,0.0,,,,,,,
4915,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,,1.0,1.0,2013.0,,202.0,,0.0,,,,,,,
3786,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,1.0,202.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
3851,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,1.0,1.0,2012.0,,720.0,,,,,,,,,
3860,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,,,,1.0,,,,,1.0,1.0,0.0,1.0,1.0,1.0
4832,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,,0.0,,,,1.0,1.0,2015.0,0.0,720.0,9.0,0.0,6.0,,,,,,
1387,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,1.0,,,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0
3136,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,,,,,1.0,1.0,2014.0,,720.0,,0.0,,,,,,,
996,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,0.0,,,,1.0,1.0,2015.0,,720.0,,,,,,,,,
392,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,1.0,1.0,,,,2019.0,1.0,,3.0,,3.0,1.0,1.0,1.0,1.0,0.0,1.0
4550,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,,1.0,1.0,2013.0,,720.0,,0.0,,,,,,,
3980,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,,,,,1.0,1.0,2013.0,,720.0,,0.0,,,,,,,
4611,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,,,,,,,,,67.0,2.0,,,1.0,1.0,0.0,1.0,1.0,1.0
2378,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,1.0,1.0,,,720.0,,,,,,,,,
4854,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,1.0,1.0,2013.0,,720.0,,,,,,,,,
2352,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,1.0,,,,1.0,1.0,1.0,2015.0,,720.0,8.0,0.0,,,,,,,
1770,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,,0.0,,1.0,,1.0,1.0,2013.0,0.0,720.0,1.0,0.0,6.0,,,,,,
4660,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,,1.0,1.0,2014.0,,720.0,,0.0,,,,,,,
1838,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,,,,1.0,1.0,1.0,2014.0,,202.0,,0.0,,,,,,,
2487,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,,,,,1.0,1.0,2016.0,,202.0,9.0,0.0,,,,,,,
3580,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,,1.0,1.0,2013.0,,720.0,,0.0,,,,,,,
2594,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,1.0,1.0,1.0,1.0,2016.0,,202.0,7.0,0.0,,,,,,,
4902,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,,1.0,1.0,2012.0,,720.0,,0.0,,,,,,,
3524,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,1.0,1.0,,,720.0,,,,,,,,,
4648,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0
2304,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,,,,,1.0,1.0,2013.0,,202.0,,0.0,,,,,,,
779,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,1.0,1.0,1.0,2015.0,,202.0,,0.0,6.0,,,,,,
2756,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,,,,,1.0,1.0,2013.0,,720.0,,0.0,,,,,,,
826,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,,,,,1.0,1.0,2019.0,,720.0,1.0,0.0,6.0,,,,,,
4249,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,1.0,,1.0,0.0,,,,,,36.0,,,,1.0,1.0,1.0,1.0,0.0,1.0
1033,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,1.0,1.0,,,720.0,,,,,,,,,
3232,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,0.0,,1.0,1.0,1.0,2019.0,,202.0,1.0,0.0,1.0,,,,,,
861,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,1.0,0.0,,,1.0,1.0,1.0,2012.0,,720.0,2.0,0.0,1.0,,,,,,
1802,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
77,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
2418,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,,1.0,1.0,2014.0,0.0,202.0,2.0,0.0,,,,,,,
1024,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,1.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0
3486,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,,1.0,1.0,2013.0,,720.0,,0.0,,,,,,,
574,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,1.0,1.0,1.0,2014.0,,720.0,10.0,0.0,,,,,,,
1509,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,,1.0,1.0,2015.0,,720.0,,0.0,6.0,,,,,,
1276,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,1.0,1.0,1.0,2014.0,,202.0,2.0,0.0,1.0,,,,,,
1695,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.0
3981,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2019.0,1.0,67.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
150,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,1.0,1.0,,,720.0,,,,,,,,,
3288,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,0.0,67.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
4170,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,,1.0,1.0,2014.0,,720.0,,0.0,,,,,,,
4777,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,,1.0,1.0,2014.0,,720.0,,0.0,,,,,,,
2558,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,1.0,1.0,1.0,2019.0,,202.0,8.0,0.0,2.0,,,,,,
2383,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
1573,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,,,,,,,,1.0,,,,,1.0,0.0,1.0,1.0,1.0,1.0
529,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,,,,1.0,1.0,1.0,1.0,2017.0,0.0,202.0,1.0,0.0,3.0,,,,,,
1589,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,1.0,,,,1.0,1.0,1.0,2015.0,,202.0,1.0,0.0,6.0,,,,,,
2461,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,,,,,1.0,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0
3406,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,,1.0,1.0,2013.0,,720.0,,0.0,,,,,,,
4298,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0
1096,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,1.0,1.0,1.0,2015.0,,202.0,1.0,0.0,1.0,,,,,,
3927,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,1.0,,,,,,,,,4.0,,,0.0,1.0,1.0,1.0,1.0,1.0
2386,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,1.0,1.0,,,1.0,1.0,1.0,2020.0,,67.0,8.0,0.0,2.0,,,,,,
4876,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,2015.0,,202.0,1.0,0.0,2.0,,,,,,
2315,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,1.0,1.0,,,720.0,,,,,,,,,
2652,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,,,,,67.0,,,,1.0,1.0,1.0,1.0,1.0,0.0
2275,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,1.0,1.0,1.0,2012.0,,720.0,9.0,0.0,6.0,,,,,,
1623,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0
2113,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,1.0,1.0,1.0,2012.0,,720.0,10.0,0.0,,,,,,,
63,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0
762,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,1.0,,,,1.0,1.0,1.0,2020.0,,720.0,2.0,0.0,1.0,,,,,,
1784,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,1.0,67.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2502,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,1.0,1.0,1.0,2014.0,,720.0,10.0,0.0,,,,,,,
2416,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,1.0,1.0,,,,,,,144.0,,,,1.0,1.0,1.0,1.0,0.0,1.0
51,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
1697,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0
4796,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,1.0,1.0,,,720.0,,,,,,,,,
1431,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,,,,1.0,1.0,1.0,1.0,2016.0,,720.0,6.0,0.0,1.0,,,,,,
4043,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,,1.0,1.0,2014.0,,202.0,,0.0,,,,,,,
1856,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,1.0,1.0,,,,,,2018.0,,36.0,,,4.0,1.0,1.0,0.0,1.0,1.0,1.0
1376,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,0.0,,,,1.0,1.0,2011.0,,720.0,,0.0,,,,,,,
1722,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,1.0,,,,1.0,1.0,1.0,2020.0,,202.0,10.0,0.0,5.0,,,,,,
1179,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,0.0,,,,,1.0,1.0,2013.0,,720.0,,,,,,,,,
2696,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,1.0,,,1.0,1.0,1.0,2015.0,,202.0,10.0,0.0,6.0,,,,,,
1924,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,0.0,,,,,1.0,1.0,2014.0,,720.0,,,,,,,,,
3412,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,,,,,1.0,1.0,2014.0,,720.0,,0.0,,,,,,,
1075,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,0.0,,,,,1.0,1.0,2015.0,0.0,720.0,,0.0,,,,,,,
1138,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0
4609,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,1.0,1.0,,,,,,,67.0,,,,1.0,1.0,1.0,1.0,0.0,1.0
1042,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,1.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0
4412,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0
2309,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0
4210,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,,1.0,1.0,2013.0,,202.0,,0.0,,,,,,,
4439,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,1.0,1.0,1.0,2014.0,,720.0,,,,,,,,,
3974,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,1.0,1.0,1.0,2012.0,,720.0,9.0,0.0,,,,,,,
2916,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,1.0,1.0,,,720.0,,,,,,,,,
4403,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,,1.0,1.0,2014.0,,720.0,,0.0,,,,,,,
3187,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,,,,1.0,1.0,1.0,2013.0,,720.0,8.0,0.0,,,,,,,
502,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,,,,,1.0,1.0,2014.0,,202.0,,0.0,,,,,,,
2196,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,0.0,,,,,1.0,1.0,2013.0,,720.0,,,,,,,,,
4288,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,1.0,,,0.0,1.0,1.0,1.0,2020.0,,720.0,2.0,0.0,6.0,,,,,,
4589,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,1.0,,0.0,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0
4052,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,,,,,67.0,,,,1.0,1.0,1.0,1.0,1.0,0.0
2821,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,1.0,,0.0,,1.0,1.0,1.0,2019.0,,720.0,2.0,0.0,1.0,,,,,,
2662,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,1.0,,,0.0,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0
1614,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0
4500,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,,,,,1.0,1.0,2016.0,,202.0,9.0,0.0,,,,,,,
1411,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
3772,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,,0.0,,1.0,,1.0,1.0,2016.0,0.0,67.0,2.0,0.0,3.0,,,,,,
2963,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019.0,1.0,67.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2333,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,0.0,,,,,1.0,1.0,2012.0,,720.0,,,,,,,,,
3768,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,,,,,1.0,1.0,2013.0,,720.0,1.0,0.0,6.0,,,,,,
3700,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0
3579,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,0.0,1.0
2730,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,1.0,1.0,1.0,2013.0,,720.0,1.0,0.0,,,,,,,
4260,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,1.0,1.0,,,0.0,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0
2761,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,1.0,1.0,2012.0,,720.0,,,,,,,,,
2426,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,,1.0,1.0,2013.0,,720.0,,0.0,,,,,,,
3955,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,1.0,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0
3379,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0
2259,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,0.0,,1.0,1.0,1.0,1.0,2017.0,,202.0,1.0,0.0,1.0,,,,,,
1456,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,,,,1.0,1.0,1.0,2014.0,,720.0,9.0,0.0,,,,,,,
4396,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0
2660,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,1.0,1.0,1.0,2014.0,,202.0,10.0,0.0,,,,,,,
3243,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,,,,1.0,1.0,1.0,,0.0,202.0,2.0,0.0,1.0,,,,,,
928,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,1.0,1.0,1.0,2012.0,,720.0,9.0,0.0,,,,,,,
2094,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,,,1.0,1.0,,,,,,,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0
1902,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,1.0,,,,,,,,,5.0,,,1.0,0.0,1.0,1.0,1.0,1.0
2193,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0
5,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,,1.0,1.0,2012.0,,720.0,,,,,,,,,
3033,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,,,,,,,2019.0,,,,,,1.0,0.0,1.0,1.0,1.0,1.0
3961,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,1.0,1.0,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0
4696,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,0.0,,,1.0,1.0,1.0,2013.0,,720.0,10.0,0.0,,,,,,,
3610,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0
4712,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,,,,,,,1.0,,0.0,1.0,1.0,1.0,1.0,1.0
3303,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,0.0,,,,,1.0,1.0,2013.0,,720.0,,0.0,,,,,,,
548,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,,,,,1.0,1.0,2014.0,,202.0,,0.0,,,,,,,
3195,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,,,,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,1.0
1288,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0
2184,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,1.0,,,0.0,,,,,,,,,0.0,1.0,1.0,1.0,1.0,1.0
2031,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,0.0,1.0,,,,1.0,1.0,1.0,2013.0,,720.0,1.0,0.0,,,,,,,
3182,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,0.0,,,,1.0,1.0,2012.0,,720.0,,0.0,,,,,,,
183,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,1.0,1.0,,,0.0,,,,,,,,,1.0,1.0,1.0,0.0,1.0,1.0
438,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,,,1.0,,1.0,1.0,2015.0,0.0,202.0,1.0,0.0,2.0,,,,,,
4359,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,0.0,,1.0,,1.0,1.0,1.0,2017.0,,202.0,1.0,0.0,,,,,,,
1430,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,1.0,1.0,2012.0,,720.0,,,,,,,,,
1651,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,,,,1.0,1.0,1.0,2012.0,,720.0,9.0,0.0,,,,,,,
3953,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,,1.0,1.0,2011.0,,720.0,,0.0,,,,,,,
2010,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,,,,,1.0,1.0,1.0,2012.0,,720.0,10.0,0.0,,,,,,,
3796,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,1.0,,1.0,,,,1.0,1.0,2016.0,0.0,202.0,1.0,0.0,5.0,,,,,,
3098,QuadraticDiscriminantAnalysis_BASE_LINE_VALUES,,0.0,,,1.0,,,,,1.0,,4.0,,,1.0,1.0,1.0,1.0,1.0,0.0
